x1_data,y1_data,x2_data,y2_data,x3_data,y3_data
369.017395,0.392510176,369.017395,0.497952342,369.017395,0.114979908
368.0071716,0.389513671,368.0071716,0.498010278,368.0071716,0.115459979
366.9967346,0.38673684,366.9967346,0.49779579,366.9967346,0.116118006
365.9862366,0.383735508,365.9862366,0.497340262,365.9862366,0.116359517
365.0144043,0.380569786,365.0144043,0.497223079,365.0144043,0.117058598
364.0035706,0.377738208,364.0035706,0.497014344,364.0035706,0.117668539
362.9925842,0.374655575,362.9925842,0.496758461,362.9925842,0.117797129
361.9814453,0.372404605,361.9814453,0.496944875,361.9814453,0.118657336
361.0090942,0.370626539,361.0090942,0.497104138,361.0090942,0.118265405
359.9976807,0.368917108,359.9976807,0.497963727,359.9976807,0.118964903
358.986084,0.367399693,358.986084,0.499227732,358.986084,0.118773453
358.0133057,0.366389632,358.0133057,0.500838995,358.0133057,0.119223371
357.0014648,0.366244108,357.0014648,0.502520859,357.0014648,0.119238764
355.9894714,0.366097957,355.9894714,0.505388498,355.9894714,0.119501345
355.0162354,0.366660416,355.0162354,0.50860107,355.0162354,0.119505748
354.0039673,0.367820919,354.0039673,0.512848973,354.0039673,0.119744986
352.9915466,0.369485945,352.9915466,0.517725825,352.9915466,0.11982818
352.0179138,0.371687949,352.0179138,0.522623479,352.0179138,0.120228857
351.005188,0.374293596,351.005188,0.528911233,351.005188,0.120541304
349.9923706,0.377734542,349.9923706,0.536316156,349.9923706,0.120815717
349.0183411,0.381593883,349.0183411,0.544729412,349.0183411,0.121115588
348.0052185,0.386856616,348.0052185,0.5537287,348.0052185,0.121737085
346.9919739,0.392184079,346.9919739,0.564156175,346.9919739,0.121923022
346.0175171,0.397854656,346.0175171,0.574392915,346.0175171,0.12235117
345.0039368,0.404674143,345.0039368,0.58625561,345.0039368,0.12269821
343.9902344,0.412669599,343.9902344,0.599340737,343.9902344,0.123278037
343.0154114,0.42056793,343.0154114,0.612762332,343.0154114,0.123277865
342.0014648,0.429385513,342.0014648,0.626309633,342.0014648,0.123753086
340.9873657,0.438545078,340.9873657,0.640466273,340.9873657,0.124019414
340.0121155,0.448641926,340.0121155,0.65618217,340.0121155,0.124483451
338.9977722,0.460882992,338.9977722,0.673951984,338.9977722,0.125288785
337.9832153,0.472106993,337.9832153,0.690755308,337.9832153,0.125747368
337.0075989,0.483693123,337.0075989,0.707147002,337.0075989,0.126362696
335.9928284,0.496305645,335.9928284,0.725473642,335.9928284,0.126886651
335.0169678,0.509722054,335.0169678,0.744781852,335.0169678,0.12747258
334.0018921,0.525219917,334.0018921,0.767430902,334.0018921,0.128097475
332.9866943,0.539997459,332.9866943,0.788726926,332.9866943,0.128741562
332.0104065,0.553488076,332.0104065,0.80905354,332.0104065,0.129070953
330.9949646,0.569141567,330.9949646,0.832715809,330.9949646,0.12954475
330.0184631,0.585272193,330.0184631,0.857336462,330.0184631,0.130103305
329.0027161,0.602824986,329.0027161,0.885524452,329.0027161,0.130657643
327.986908,0.621169746,327.986908,0.915415704,327.986908,0.131224453
327.0099487,0.637211204,327.0099487,0.944947541,327.0099487,0.131790817
325.9938354,0.654528201,325.9938354,0.974814892,325.9938354,0.132871002
325.0166931,0.67407763,325.0166931,1.009886265,325.0166931,0.133779645
324.0003357,0.693471611,324.0003357,1.047257543,324.0003357,0.135004923
322.9837952,0.711762071,322.9837952,1.084106207,322.9837952,0.13585417
322.0062561,0.729789019,322.0062561,1.122305512,322.0062561,0.137119681
320.989502,0.749658823,320.989502,1.164153695,320.989502,0.138252571
320.0117188,0.770898819,320.0117188,1.209216833,320.0117188,0.139796004
318.9946899,0.792454302,318.9946899,1.255085349,318.9946899,0.141579732
318.0166626,0.813925922,318.0166626,1.300584078,318.0166626,0.143365309
316.9993896,0.83529675,316.9993896,1.347424269,316.9993896,0.145292193
315.9819946,0.859444737,315.9819946,1.395109653,315.9819946,0.147610173
315.0036011,0.883874953,315.0036011,1.441556931,315.0036011,0.150296286
313.9859314,0.909960926,313.9859314,1.48851335,313.9859314,0.152858824
313.0072937,0.938675761,313.0072937,1.532968402,313.0072937,0.15625988
311.9893799,0.967900395,311.9893799,1.572494388,311.9893799,0.159987047
311.010498,0.99766165,311.010498,1.610654593,311.010498,0.163694903
309.9923401,1.03472054,309.9923401,1.648768067,309.9923401,0.16830577
309.0132141,1.075138688,309.0132141,1.68605113,309.0132141,0.173676252
307.9948425,1.117520452,307.9948425,1.714593291,307.9948425,0.179580852
307.0155029,1.159135222,307.0155029,1.74099195,307.0155029,0.185452983
305.9968262,1.209611058,305.9968262,1.764433503,305.9968262,0.192592472
305.0172119,1.262225747,305.0172119,1.78622961,305.0172119,0.200707689
303.9983521,1.324674964,303.9983521,1.804343343,303.9983521,0.210589603
303.0185242,1.385052681,303.0185242,1.8190974,303.0185242,0.221478596
301.9993896,1.445492029,301.9993896,1.832053185,301.9993896,0.233878911
301.0193176,1.50987196,301.0193176,1.841192484,301.0193176,0.249208868
299.9999084,1.579499841,299.9999084,1.849045992,299.9999084,0.269747853
299.0196228,1.651354432,299.0196228,1.851985335,299.0196228,0.296390116
298.0000305,1.720615387,298.0000305,1.85866189,298.0000305,0.330050141
297.0195007,1.778097749,297.0195007,1.860563993,297.0195007,0.363576561
295.9996338,1.84190774,295.9996338,1.860760093,295.9996338,0.4098939
295.0188904,1.909930944,295.0188904,1.858806372,295.0188904,0.470836371
293.9988098,1.976528525,293.9988098,1.862069726,293.9988098,0.537540615
293.0178223,2.030821085,293.0178223,1.85963881,293.0178223,0.607895136
291.997467,2.084250212,291.997467,1.857197762,291.997467,0.679255128
291.0162964,2.13359499,291.0162964,1.855478406,291.0162964,0.750644147
289.9957581,2.178189754,289.9957581,1.855550885,289.9957581,0.821989059
289.0143127,2.220557451,289.0143127,1.854929328,289.0143127,0.903762758
287.9935303,2.242781639,287.9935303,1.856105804,287.9935303,0.982920528
287.0118713,2.276003122,287.0118713,1.864628315,287.0118713,1.056774259
285.9908752,2.293821335,285.9908752,1.879166603,285.9908752,1.138580918
285.0090027,2.32058382,285.0090027,1.907806039,285.0090027,1.227908134
283.9877319,2.330727577,283.9877319,1.946329713,283.9877319,1.322268367
283.0056458,2.329155684,283.0056458,1.992827296,283.0056458,1.410147429
281.9841614,2.339461803,281.9841614,2.042559385,281.9841614,1.476959348
281.0018311,2.334668875,281.0018311,2.094084978,281.0018311,1.542835474
280.0194397,2.330238342,280.0194397,2.137074471,280.0194397,1.596401691
278.9976501,2.322863102,278.9976501,2.165642977,278.9976501,1.641209841
278.0150146,2.316244125,278.0150146,2.188812494,278.0150146,1.66971004
276.9929504,2.311664581,276.9929504,2.198735237,276.9929504,1.692116022
276.0101318,2.302488804,276.0101318,2.218458414,276.0101318,1.716006398
274.9878845,2.306500912,274.9878845,2.252374887,274.9878845,1.744946599
274.0048218,2.306378365,274.0048218,2.304183483,274.0048218,1.776542544
272.9823608,2.302633047,272.9823608,2.355446577,272.9823608,1.807345271
271.999115,2.318420649,271.999115,2.414572001,271.999115,1.839437246
271.0157166,2.340959072,271.0157166,2.474707365,271.0157166,1.865718007
269.9929504,2.369196892,269.9929504,2.540093899,269.9929504,1.89183414
269.0093994,2.412397146,269.0093994,2.579410553,269.0093994,1.906241536
267.9863586,2.4685359,267.9863586,2.625115156,267.9863586,1.907778382
267.0025635,2.523502827,267.0025635,2.66066432,267.0025635,1.89768362
266.0187073,2.59426856,266.0187073,2.69270134,266.0187073,1.88032186
264.9953918,2.696789026,264.9953918,2.761925459,264.9953918,1.852588415
264.0112915,2.802130461,264.0112915,2.824743748,264.0112915,1.826790214
262.9877319,2.902999878,262.9877319,2.907251835,262.9877319,1.80618
262.0034485,2.997843027,262.0034485,2.942246914,262.0034485,1.782859564
261.0190735,3.152128696,261.0190735,3.07451582,261.0190735,1.763353705
259.9951782,3.292090654,259.9951782,3.164357901,259.9951782,1.749416113
259.0106201,3.374696493,259.0106201,3.196635723,259.0106201,1.735293388
257.9865723,3.378863573,257.9865723,3.261301041,257.9865723,1.727457762
257.00177,3.609319448,257.00177,3.337498188,257.00177,1.73061645
256.0169067,3.561850309,256.0169067,3.447797775,256.0169067,1.736437559
254.9925232,3.659452677,254.9925232,3.573398829,254.9925232,1.749594927
254.007431,3.452337742,254.007431,3.42193532,254.007431,1.767292261
252.9828796,3.572828531,252.9828796,3.538090944,252.9828796,1.790762544
251.9976196,3.672705173,251.9976196,3.607125282,251.9976196,1.814417124
251.0122223,3.538535833,251.0122223,3.578999043,251.0122223,1.849771619

